id:ID,name,birth_date,place_of_birth,occupation,:LABEL
Q3242435,Lisa Morpurgo,1923-05-19T00:00:00Z,Soncino,astrologer,Human
Q3496671,Stanislas Graziani,1973-01-01T00:00:00Z,,screenwriter,Human
Q3238449,Sun Guoting,0646-01-01T00:00:00Z,,calligrapher,Human
Q3241714,Maulana Mohammad Ali,1878-12-10T00:00:00Z,Rampur,author,Human
Q2150289,Dan Harmon,1973-01-03T00:00:00Z,Milwaukee,actor,Human
Q2898525,Mary Midgley,1919-09-13T00:00:00Z,London,writer,Human
Q5075760,Charles Brenner,1961-10-30T00:00:00Z,,researcher,Human
Q3236342,John Rupert Firth,1890-06-17T00:00:00Z,Keighley,university teacher,Human
Q3023075,Denise Paulme,1909-05-04T00:00:00Z,Paris,curator,Human
Q16734588,Scott Plous,,Milwaukee,scientist,Human
Q3177025,Jennifer Bate,1944-11-11T00:00:00Z,London,organist,Human
Q3107486,Kay Nielsen,1886-03-12T00:00:00Z,Copenhagen,animator,Human
Q1067592,Charmion Von Wiegand,1896-03-04T00:00:00Z,Chicago,writer,Human
Q1244984,Sándor Radnóti,1946-03-27T00:00:00Z,Budapest,university teacher,Human
Q2576565,Marlow Moss,1889-05-29T00:00:00Z,London,artist,Human
Q2602121,José Manuel Rodriguez Delgado,1915-08-08T00:00:00Z,Ronda,writer,Human
Q3624835,Wadsworth Jarrell,1929-11-20T00:00:00Z,Albany,photographer,Human
Q3311300,Michele Mari,1955-12-26T00:00:00Z,Milan,translator,Human
Q3380174,Philippe Le Guillou,1959-08-12T00:00:00Z,Le Faou,literary critic,Human
Q3532308,Torkel Weis-Fogh,1922-03-25T00:00:00Z,Aarhus,professor,Human
Q1333848,Gardner Fox,1911-05-20T00:00:00Z,Brooklyn,novelist,Human
Q1153718,Richard Rich,1951-06-15T00:00:00Z,Long Beach,screenwriter,Human
Q1158726,Damon Wayans Jr.,1982-11-18T00:00:00Z,Huntington,actor,Human
Q1159454,Dane Rudhyar,1895-03-23T00:00:00Z,11th arrondissement of Paris,astrologer,Human
Q1159127,Dan Millman,1946-02-22T00:00:00Z,Los Angeles,competitive diver,Human
Q1153370,Brian McKnight,1969-06-05T00:00:00Z,Buffalo,singer,Human
Q1699185,John Atkinson Grimshaw,1836-09-06T00:00:00Z,Leeds,painter,Human
Q1158982,Domenico Comparetti,1835-07-07T00:00:00Z,Rome,politician,Human
Q1157217,Dagfinn Føllesdal,1932-06-22T00:00:00Z,Askim Municipality,researcher,Human
Q1154222,DJ Pierre,1965-07-12T00:00:00Z,Harvey,disc jockey,Human
Q1152010,DJ Clue,1975-01-08T00:00:00Z,Queens,disc jockey,Human
Q780989,Alessandro Verri,1741-06-09T00:00:00Z,Milan,translator,Human
Q792976,Benji Madden,1979-03-11T00:00:00Z,Waldorf,singer,Human
Q781717,Malick Sidibé,1936-01-01T00:00:00Z,Soloba,photographer,Human
Q788738,Romolo Murri,1870-08-27T00:00:00Z,Monte San Pietrangeli,politician,Human
Q789148,György Balanyi,1886-02-10T00:00:00Z,Kecskemét,historian,Human
Q779456,Charles Berbérian,1959-05-28T00:00:00Z,Baghdad,comics artist,Human
Q787999,Rony Seikaly,1965-05-10T00:00:00Z,Beirut,disc jockey,Human
Q785506,Ibn Qudamah,1147-01-01T00:00:00Z,Jamma'in,muhaddith,Human
Q790762,Barrington J. Bayley,1937-04-09T00:00:00Z,Birmingham,science fiction writer,Human
Q790148,Miklós Barabás,1810-02-10T00:00:00Z,Mărcușa,painter,Human
Q777234,Albert W. Tucker,1905-11-28T00:00:00Z,Oshawa,mathematician,Human
Q790633,Ole Ivar Løvaas,1927-05-08T00:00:00Z,Lier,psychologist,Human
Q785250,Petrus Comestor,1100-01-01T00:00:00Z,Troyes,historian,Human
Q782227,Tommaso Minardi,1787-12-04T00:00:00Z,Faenza,painter,Human
Q786572,Galvano Della Volpe,1895-09-24T00:00:00Z,Imola,philosopher,Human
Q786402,Sergio Toppi,1932-10-11T00:00:00Z,Milan,illustrator,Human
Q780789,Attalus,,,philosopher,Human
Q788340,Pelagonius,0400-01-01T00:00:00Z,,writer,Human
Q791043,Péter Bartók,1924-07-31T00:00:00Z,Budapest,pianist,Human
Q47168306,Hendrix Hart,2007-11-08T00:00:00Z,Philadelphia,actor,Human
Q19878055,Ego Plum,1975-02-27T00:00:00Z,Los Angeles,record producer,Human
Q113950661,Peter Michael Bauer,,,teacher,Human
Q854935,Bheki Mseleku,1955-03-03T00:00:00Z,Durban,jazz guitarist,Human
Q941655,Jorge Enrique Adoum,1926-06-29T00:00:00Z,Ambato,writer,Human
Q854006,Remig Békefi,1858-08-03T00:00:00Z,Hajmáskér,historian,Human
Q853932,Rosika Schwimmer,1877-09-11T00:00:00Z,Budapest,lecturer,Human
Q859928,Géza Némethy,1865-08-17T00:00:00Z,Polgár,literary historian,Human
Q941622,Napoleon Orda,1807-02-11T00:00:00Z,Varacevičy,painter,Human
Q940847,Bruno Leoni,1913-04-26T00:00:00Z,Ancona,jurist,Human
Q942278,Marisol,1948-02-04T00:00:00Z,Málaga,recording artist,Human
Q941794,Hamlin Garland,1860-09-14T00:00:00Z,West Salem,writer,Human
Q939831,Giorgio Amendola,1907-11-21T00:00:00Z,Rome,politician,Human
Q940215,Yu Darvish,1986-08-16T00:00:00Z,Habikino,baseball player,Human
Q939888,Jim Borgman,1954-02-24T00:00:00Z,Cincinnati,journalist,Human
Q939271,Ronald Fairbairn,1889-08-11T00:00:00Z,Edinburgh,psychiatrist,Human
Q940445,Alfred Munnings,1878-10-08T00:00:00Z,Mendham,painter,Human
Q817484,Benjamin Fondane,1898-11-14T00:00:00Z,Iași,essayist,Human
Q809510,Bartolomeo Pinelli,1781-11-20T00:00:00Z,Rome,illustrator,Human
Q796587,Shams Tabrizi,1185-01-01T00:00:00Z,Tabriz,philosopher,Human
Q800136,Gustav Shpet,1879-04-07T00:00:00Z,Kyiv,philosopher,Human
Q809218,Bart de Ligt,1883-07-17T00:00:00Z,Utrecht,pastor,Human
Q808936,Barrington Watson,1931-01-09T00:00:00Z,Lucea,painter,Human
Q809067,Barry Mann,1939-02-09T00:00:00Z,Brooklyn,composer,Human
Q817625,Benjamin Mazar,1906-06-28T00:00:00Z,Ciechanowiec,historian,Human
Q813829,Bede Griffiths,1906-12-17T00:00:00Z,Walton-on-Thames,writer,Human
Q805673,Balthasar van der Pol,1889-01-27T00:00:00Z,Utrecht,mathematician,Human
Q817307,Benigno Zaccagnini,1912-04-17T00:00:00Z,Faenza,politician,Human
Q794773,Serraf Şiruye,1942-09-11T00:00:00Z,Ayrk,journalist,Human
Q816840,Benedetto Montagna,1480-01-01T00:00:00Z,Vicenza,painter,Human
Q817600,Benjamin Lincoln Robinson,1864-11-08T00:00:00Z,Bloomington,scientific collector,Human
Q813170,Beate Neuss,1953-02-01T00:00:00Z,Essen,professor,Human
Q809318,Bartholomeus Breenbergh,1598-11-01T00:00:00Z,Deventer,painter,Human
Q800254,Bahman Jalali,1944-01-01T00:00:00Z,Tehran,photographer,Human
Q817692,Benjamin Silliman Sr.,1779-08-08T00:00:00Z,Stratford,chemist,Human
Q804389,Géza Blattner,1893-02-15T00:00:00Z,Debrecen,painter,Human
Q795012,Bill Gaither,1936-03-28T00:00:00Z,Alexandria,singer,Human
Q63340624,Pierre Kiandjan,1987-01-01T00:00:00Z,Paris,painter,Human
Q4937863,Julia Beck,1853-12-20T00:00:00Z,Stockholm,drawing teacher,Human
Q59102366,Daniel Melim,1979-01-01T00:00:00Z,São Bernardo do Campo,street artist,Human
Q67090227,Anthony Russell,1980-01-01T00:00:00Z,Texas,singer,Human
Q66735968,Chris Drange,1983-01-01T00:00:00Z,,photographer,Human
Q6145775,James Wood,1820-10-12T00:00:00Z,,writer,Human
Q22071396,Grégoire Guillemin,1967-12-22T00:00:00Z,,painter,Human
Q4723449,Alfred Smith,1854-07-30T00:00:00Z,Bordeaux,teacher,Human
Q15463192,John Raimondi,1948-05-29T00:00:00Z,Chelsea,sculptor,Human
Q6186790,Jesse Richards,1975-07-17T00:00:00Z,Bridgeport,painter,Human
Q7519520,Simon Perry,1962-01-01T00:00:00Z,London,artist,Human
Q16204269,Ashley Dawson,1965-01-01T00:00:00Z,Cape Town,historian,Human
Q12025777,Jóhann Páll Árnason,1940-06-01T00:00:00Z,,pedagogue,Human
Q4980693,Bryce Hudson,1979-03-29T00:00:00Z,Rabat,painter,Human
Q136357890,Q136357890,2000-01-01T00:00:00Z,,activist,Human
Q7192198,Pierre Emmanuel Damoye,1847-01-01T00:00:00Z,Montmartre,painter,Human
Q7154143,Paul Vanstone,1967-01-01T00:00:00Z,,sculptor,Human
Q16015873,James Kelly,1913-12-12T00:00:00Z,Philadelphia,painter,Human
Q7668165,T. C. Cannon,1946-09-27T00:00:00Z,Lawton,painter,Human
Q55080899,Erika Tatiana Camacho,1974-09-03T00:00:00Z,Guadalajara,mathematician,Human
Q25399811,Willy L'Eplattenier,1953-01-01T00:00:00Z,La Chaux-de-Fonds,painter,Human
Q7152261,Paul Mason,1952-06-23T00:00:00Z,Bolton,artist,Human
Q18704949,Audrey Butt Colson,1926-01-01T00:00:00Z,,anthropologist,Human
Q981460,Francisco Ibáñez Talavera,1936-03-15T00:00:00Z,Barcelona,draftsperson,Human
Q982067,Salomon Buber,1827-02-02T00:00:00Z,Lviv,banker,Human
Q981517,Sebastiano Timpanaro,1923-09-05T00:00:00Z,Parma,politician,Human
Q981472,Burne Hogarth,1911-12-25T00:00:00Z,Chicago,comics artist,Human
Q981921,Robert M. Gagné,1916-08-21T00:00:00Z,North Andover,psychologist,Human
Q981340,Gérard de Vaucouleurs,1918-04-25T00:00:00Z,Paris,astronomer,Human
Q981448,Robert Lowell,1917-03-01T00:00:00Z,Boston,translator,Human
Q981419,Thomas Chrowder Chamberlin,1843-09-25T00:00:00Z,Mattoon,geologist,Human
Q981976,Roy Thomas,1940-11-22T00:00:00Z,Jackson,screenwriter,Human
Q982041,Albert Samain,1858-04-03T00:00:00Z,Lille,writer,Human
Q981959,Semyon Frank,1877-01-28T00:00:00Z,Moscow,psychologist,Human
Q981745,Henri Charlier,1883-04-18T00:00:00Z,10th arrondissement of Paris,painter,Human
Q981947,Michel Maffesoli,1944-11-14T00:00:00Z,Graissessac,sociologist,Human
Q1363049,George McManus,1884-01-23T00:00:00Z,St. Louis,cartoonist,Human
Q1360244,Xia Gui,1195-01-01T00:00:00Z,Hangzhou,painter,Human
Q1361271,Ryan Leslie,1978-09-25T00:00:00Z,"Washington, D.C.",singer,Human
Q1364488,Randolph Caldecott,1846-03-22T00:00:00Z,Chester,illustrator,Human
Q1364258,Wojciech Gerson,1831-07-01T00:00:00Z,Warsaw,illustrator,Human
Q1363922,Jaime Hernandez,1959-10-10T00:00:00Z,Oxnard,comics artist,Human
Q1361747,Pino D'Angiò,1952-08-14T00:00:00Z,Pompei,composer,Human
Q1364255,Ismael Rivera Rivera,1931-10-05T00:00:00Z,Santurce,singer,Human
Q1364586,Pierre Joubert,1910-06-27T00:00:00Z,Paris,illustrator,Human
Q1364647,Q1364647,1851-09-20T00:00:00Z,India,naturalist,Human
Q1362794,Kyriakos Charalambides,1940-01-31T00:00:00Z,Achna,writer,Human
Q1360808,Leonardo Bistolfi,1859-03-01T00:00:00Z,Casale Monferrato,politician,Human
Q3814814,Kevin Gamble,1965-11-13T00:00:00Z,Springfield,basketball player,Human
Q3305380,Luljeta Lleshanaku,1968-04-02T00:00:00Z,Elbasan,journalist,Human
Q3769496,Giulio Belli,1560-01-01T00:00:00Z,Longiano,composer,Human
Q31738725,Rina Sherman,1956-11-20T00:00:00Z,,anthropologist,Human
Q64005347,Jame$,1998-01-15T00:00:00Z,Lancaster,musician,Human
Q12955922,eL Seed,1981-08-21T00:00:00Z,Le Chesnay,painter,Human
Q25570375,Ag Apolloni,1982-06-13T00:00:00Z,Kaçanik,playwright,Human
Q3292905,Marie de Régnier,1875-12-20T00:00:00Z,7th arrondissement of Paris,playwright,Human
Q6264191,John William Hill,1812-01-13T00:00:00Z,London,painter,Human
Q5305000,Drago Siliqi,1930-06-09T00:00:00Z,Tirana,literary critic,Human
Q6990381,Nelson Bentley,1918-01-01T00:00:00Z,,poet,Human
Q11331375,Pio d'Emilia,1954-07-18T00:00:00Z,Rome,writer,Human
Q3486476,Skyzoo,1982-12-24T00:00:00Z,Brooklyn,rapper,Human
Q38191268,Laetitia Strauch-Bonart,1985-01-08T00:00:00Z,Paris,journalist,Human
Q56759342,Constance Sutton,1926-01-29T00:00:00Z,Minneapolis,anthropologist,Human
Q22958938,Alex de Minaur,1999-02-17T00:00:00Z,Sydney,tennis player,Human
Q6219306,John Archer,1865-03-03T00:00:00Z,Leicestershire,politician,Human
Q823945,David Myatt,1950-01-01T00:00:00Z,Tanganyika Territory,philosopher,Human
Q820418,Josef Skupa,1892-01-16T00:00:00Z,Strakonice,actor,Human
Q823123,Raul Lino,1879-11-21T00:00:00Z,Lisbon,designer,Human
Q828641,Bertrand de Jouvenel,1903-10-31T00:00:00Z,9th arrondissement of Paris,jurist,Human
Q822531,Bernard King,1956-12-04T00:00:00Z,Brooklyn,basketball player,Human
Q826596,Bernie Wrightson,1948-10-27T00:00:00Z,Baltimore,illustrator,Human
Q819016,Carlos Santana,1947-07-20T00:00:00Z,Autlán de Navarro,composer,Human
Q822160,Bernadette Meier-Brändle,1972-01-16T00:00:00Z,County of Toggenburg,healer,Human
Q818041,Benny Benjamin,1925-07-25T00:00:00Z,Birmingham,jazz musician,Human
Q822593,Bernard Manin,1951-04-19T00:00:00Z,Marseille,director of studies,Human
Q821647,Berlin Painter,-0600-01-01T00:00:00Z,Attica,vase painter,Human
Q822329,Bernard Bosanquet,1848-06-14T00:00:00Z,Alnwick,philosopher,Human
Q820718,Ladislao Mittner,1902-04-23T00:00:00Z,Rijeka,university teacher,Human
Q823885,Richard Tol,1969-12-02T00:00:00Z,Hoorn,economist,Human
Q1368808,Michael J. Harner,1929-04-27T00:00:00Z,"Washington, D.C.",archaeologist,Human
Q1367762,Thomas O. Paine,1921-11-09T00:00:00Z,Berkeley,scientist,Human
Q1368018,Henri Le Fauconnier,1881-07-05T00:00:00Z,Hesdin,draftsperson,Human
Q1367540,Juraj Križanić,1617-01-01T00:00:00Z,Obrh,writer,Human
Q1369951,Warne Marsh,1927-10-26T00:00:00Z,Los Angeles,recording artist,Human
Q1365108,Gil Kane,1926-04-06T00:00:00Z,Riga,colorist,Human
Q1370020,Esther Boise Van Deman,1862-10-01T00:00:00Z,South Salem,university teacher,Human
Q1367152,Pascal Comelade,1955-06-30T00:00:00Z,Montpellier,composer,Human
Q1370295,Pierre Hantaï,1964-02-28T00:00:00Z,Paris,conductor,Human
Q1364954,William David Ross,1877-04-15T00:00:00Z,Thurso,translator,Human
Q1368362,Wolfgang Capito,1478-01-01T00:00:00Z,Haguenau,theologian,Human
Q1370630,Pierre Huyghe,1962-09-11T00:00:00Z,Paris,artist,Human
Q1366506,Nicola Ghiuselev,1936-08-17T00:00:00Z,Pavlikeni,illustrator,Human
Q982314,Luiz Gonzaga,1912-12-13T00:00:00Z,Exu,percussionist,Human
Q982240,Yochai Benkler,1964-01-01T00:00:00Z,Givatayim,jurist,Human
Q982401,Edward Gorey,1925-02-22T00:00:00Z,Chicago,illustrator,Human
Q982343,Oliver Cowdery,1806-10-03T00:00:00Z,Wells,editor,Human
Q982284,John Frederick Kensett,1816-03-22T00:00:00Z,Cheshire,painter,Human
Q982534,Jacques-Louis Lions,1928-05-02T00:00:00Z,Grasse,mathematician,Human
Q982489,R. A. Lafferty,1914-11-07T00:00:00Z,Neola,writer,Human
Q982698,Richard Hofstadter,1916-08-06T00:00:00Z,Buffalo,historian,Human
Q109859391,Vlaho Stulli,1768-10-08T00:00:00Z,Dubrovnik,poet,Human
Q79462785,Laurel L. Wilkening,1944-01-01T00:00:00Z,Richland,planetary scientist,Human
Q64849968,Emma Raducanu,2002-11-13T00:00:00Z,Toronto,tennis player,Human
Q88772723,Jérôme Clochard,1966-05-04T00:00:00Z,Saint-Mandé,illustrator,Human
Q104889413,George Sherman Carter,1911-05-10T00:00:00Z,Gloucester County,physicist,Human
Q205185,Pierre Vidal-Naquet,1930-07-23T00:00:00Z,7th arrondissement of Paris,historian,Human
Q206173,Karel van Mander the Elder,1548-05-01T00:00:00Z,Meulebeke,translator,Human
Q187363,Dan Sperber,1942-06-20T00:00:00Z,Cagnes-sur-Mer,psychologist,Human
Q1371154,James Thomas Farrell,1904-02-27T00:00:00Z,Chicago,writer,Human
Q1370892,Phife Dawg,1970-11-20T00:00:00Z,Brooklyn,musician,Human
Q1374294,Fernando Tarrida del Mármol,1861-08-02T00:00:00Z,Havana,writer,Human
Q1376111,Samuel Wendell Williston,1852-07-10T00:00:00Z,Boston,zoologist,Human
Q1375856,George Pérez,1954-06-09T00:00:00Z,South Bronx,comics creator,Human
Q1374775,Jasper Morrison,1959-11-19T00:00:00Z,London,engineer,Human
Q1375186,Willem Bilderdijk,1756-09-07T00:00:00Z,Amsterdam,historian,Human
Q1374512,Jack Canfield,1944-08-19T00:00:00Z,Fort Worth,chief executive officer,Human
Q1374734,Gene Harris,1933-09-01T00:00:00Z,Benton Harbor,composer,Human
Q1376125,Gipi,1963-12-12T00:00:00Z,Pisa,comics creator,Human
Q1375265,Georges Wolinski,1934-06-29T00:00:00Z,Tunis,painter,Human
Q1372986,John McLaughlin,1898-05-21T00:00:00Z,Norfolk County,translator,Human
Q1371187,Randy Weston,1926-04-06T00:00:00Z,New York City,recording artist,Human
Q1372280,Willem Roelofs,1822-03-10T00:00:00Z,Amsterdam,painter,Human
Q1373218,Eugeni Xammar,1888-01-17T00:00:00Z,Barcelona,writer,Human
Q1370686,Larry Laudan,1941-10-16T00:00:00Z,Austin,university teacher,Human
Q1374243,Richard Price,1949-10-12T00:00:00Z,The Bronx,novelist,Human
Q1373037,Syrianus,0500-01-01T00:00:00Z,Alexandria,philosopher,Human
Q253607,Tata Young,1980-12-14T00:00:00Z,Bangkok,actor,Human
Q983812,Gabe Saporta,1979-10-11T00:00:00Z,Montevideo,singer,Human
Q983587,George P. L. Walker,1926-03-02T00:00:00Z,Harlesden,geologist,Human
Q983565,Gregório de Matos,1636-12-23T00:00:00Z,Salvador,writer,Human
Q983355,Sibawayh,0760-01-01T00:00:00Z,Ardakan,linguist,Human
Q984215,Alfred Blalock,1899-04-05T00:00:00Z,Culloden,scientist,Human
Q983354,Germinal Pierre Dandelin,1794-04-12T00:00:00Z,Le Bourget,mathematician,Human
Q983507,Samad Vurgun,1906-03-21T00:00:00Z,Yukhary Salahly,politician,Human
Q983188,Michael J. S. Dewar,1918-09-24T00:00:00Z,Ahilyanagar,chemist,Human
Q982838,Sabahattin Ali,1907-02-25T00:00:00Z,Ardino,translator,Human
Q983294,Sadri Maksudi Arsal,1878-07-23T00:00:00Z,Tashsu,politician,Human
Q983344,Hermann Huppen,1938-07-17T00:00:00Z,Bévercé,illustrator,Human
Q983544,Ishmael Reed,1938-02-22T00:00:00Z,Chattanooga,songwriter,Human
Q983221,Oliver Mtukudzi,1952-09-22T00:00:00Z,Harare,musician,Human
Q983349,N. C. Wyeth,1882-10-22T00:00:00Z,Needham,illustrator,Human
Q983496,Cheb Hasni,1968-02-01T00:00:00Z,Oran,singer,Human
Q983343,François Bourgeon,1945-07-05T00:00:00Z,Paris,painter,Human
Q983310,Luis Taruc,1913-06-21T00:00:00Z,San Luis,politician,Human
Q983441,Thomas Moran,1837-02-12T00:00:00Z,Bolton,painter,Human
Q713268,Francesco Maria Veracini,1690-02-01T00:00:00Z,Florence,composer,Human
Q713273,Billy May,1916-11-10T00:00:00Z,Pittsburgh,recording artist,Human
Q713477,Jacques Dutronc,1943-04-28T00:00:00Z,17th arrondissement of Paris,singer,Human
Q714243,Thomas Girtin,1775-02-18T00:00:00Z,Southwark,artist,Human
Q713747,Emmanuel Carrère,1957-12-09T00:00:00Z,16th arrondissement of Paris,writer,Human
Q713829,Sly Stone,1943-03-15T00:00:00Z,Denton,composer,Human
Q713479,Jimmy Savile,1926-10-31T00:00:00Z,Burley,disc jockey,Human
Q713436,Salamone Rossi,1570-08-19T00:00:00Z,Mantua,composer,Human
Q714152,Xu Beihong,1895-07-19T00:00:00Z,Yixing,teacher,Human
Q713743,Jean Grenier,1898-02-06T00:00:00Z,5th arrondissement of Paris,university teacher,Human
Q713835,Damien Jurado,1972-11-12T00:00:00Z,Seattle,singer,Human
Q713775,Emmanuel Todd,1951-05-16T00:00:00Z,Saint-Germain-en-Laye,historian,Human
Q713286,Mike Dirnt,1972-05-04T00:00:00Z,Berkeley,singer,Human
Q840587,Xavier Rubert de Ventós,1939-09-01T00:00:00Z,Barcelona,politician,Human
Q832730,Franz Dölger,1891-10-04T00:00:00Z,Kleinwallstadt,Byzantinist,Human
Q852921,Reginald Horace Blyth,1898-12-03T00:00:00Z,Essex,writer,Human
Q841310,Garth Williams,1912-04-16T00:00:00Z,New York City,illustrator,Human
Q849628,Brian K. Vaughan,1976-07-17T00:00:00Z,Cleveland,screenwriter,Human
Q834889,Li Kan,1245-01-01T00:00:00Z,Beijing,painter,Human
Q2076179,Philip Wilson Steer,1860-12-28T00:00:00Z,Birkenhead,artist,Human
Q837676,Dee Bradley Baker,1962-08-31T00:00:00Z,Bloomington,actor,Human
Q847133,Fred Tatasciore,1968-06-13T00:00:00Z,New York City,voice actor,Human
Q834947,Boris Rybakov,1908-06-03T00:00:00Z,Moscow,historian,Human
Q838985,Petar Dobrović,1890-01-14T00:00:00Z,Pécs,politician,Human
Q836027,Lü Liuliang,1629-01-01T00:00:00Z,,poet,Human
Q834442,Charles A. Dinarello,1943-04-22T00:00:00Z,Boston,university teacher,Human
Q852738,Baki,1526-01-01T00:00:00Z,Istanbul,writer,Human
Q834127,Béla Bollobás,1943-08-03T00:00:00Z,Budapest,mathematician,Human
Q835175,Bernard Levin,1928-08-19T00:00:00Z,London,television presenter,Human
Q847990,Martin Odersky,1958-09-05T00:00:00Z,Lausanne,engineer,Human
Q833333,Jakob Bogdani,1658-05-06T00:00:00Z,Prešov,painter,Human
Q848590,Bounty Killer,1972-06-12T00:00:00Z,Kingston,singer,Human
Q1376456,John Marshall,1876-03-19T00:00:00Z,Chester,art historian,Human
Q550729,Edmund Leach,1910-11-07T00:00:00Z,Lancashire,anthropologist,Human
Q469944,Gabrielle-Suzanne de Villeneuve,1695-01-01T00:00:00Z,La Rochelle,writer,Human
Q472206,Jean-Pierre Vernant,1914-01-04T00:00:00Z,Provins,professor,Human
Q714325,Max Richter,1966-03-22T00:00:00Z,Hamelin,composer,Human
Q715306,Arturo Graf,1848-01-19T00:00:00Z,Athens,professor,Human
Q715566,Ray Bourque,1960-12-28T00:00:00Z,Saint-Laurent,ice hockey player,Human
Q714888,Ottokár Prohászka,1858-10-10T00:00:00Z,Nitra,writer,Human
Q714972,Christian Daniel Rauch,1777-01-02T00:00:00Z,Bad Arolsen,sculptor,Human
Q715644,Charles Thomas Jackson,1805-06-21T00:00:00Z,Plymouth,physician,Human
Q716331,Li Tang,1049-01-01T00:00:00Z,Meng Prefecture,painter,Human
Q714880,Damon Runyon,1880-10-04T00:00:00Z,Manhattan,writer,Human
Q716389,Li Gonglin,1049-01-01T00:00:00Z,Tongcheng,poet,Human
Q716242,Li Cheng,0919-01-01T00:00:00Z,Weifang,painter,Human
Q715146,Giuseppe Tucci,1894-06-05T00:00:00Z,Macerata,art historian,Human
Q714369,Dai Zhen,1724-01-19T00:00:00Z,Xiuning County,mathematician,Human
Q715400,Wu Chang-shuo,1844-09-12T00:00:00Z,Anji County,seal cutter,Human
Q716222,Wang Hui,1632-01-01T00:00:00Z,Changshu,painter,Human
Q716184,Wang Shimin,1592-01-01T00:00:00Z,Taicang,politician,Human
Q714857,Shaun Palmer,1968-11-14T00:00:00Z,South Lake Tahoe,sport cyclist,Human
Q716220,Henry Head,1861-08-04T00:00:00Z,Stoke Newington,psychiatrist,Human
Q714401,Artur Grottger,1837-11-11T00:00:00Z,Otynevychi,painter,Human
Q714446,Buddhadāsa,1906-05-27T00:00:00Z,Phum Riang,Buddhist monk,Human
Q888912,Boby Lapointe,1922-04-16T00:00:00Z,Pézenas,actor,Human
Q367973,Arman,1928-11-17T00:00:00Z,Nice,illustrator,Human
Q890613,Dong Yuan,http://www.wikidata.org/.well-known/genid/d016f1d05d07fefe0f9a546c4bc162ab,Nanjing,painter,Human
Q887919,Bob Flanagan,1952-12-26T00:00:00Z,New York City,poet,Human
Q511395,Chushiro Hayashi,1920-07-25T00:00:00Z,Kyoto,physicist,Human
Q887584,Pyotr Gannushkin,1875-03-08T00:00:00Z,Ryazan Governorate,psychiatrist,Human
Q297538,Q297538,1948-04-04T00:00:00Z,United States,novelist,Human
Q888539,Bobby Fuller,1942-10-22T00:00:00Z,Baytown,singer,Human
Q325496,M. Stanley Livingston,1905-05-25T00:00:00Z,Brodhead,physicist,Human
Q887948,Bob Gibson,1931-11-16T00:00:00Z,Brooklyn,singer,Human
Q887381,Bo Hampton,1954-01-01T00:00:00Z,,artist,Human
Q318117,Masolino da Panicale,1383-01-01T00:00:00Z,Panicale,artist,Human
Q888487,Bobby Byrd,1934-08-15T00:00:00Z,Toccoa,singer-songwriter,Human
Q993377,Bruno Jori,1922-12-21T00:00:00Z,Merano,film director,Human
Q984262,Simon Flexner,1863-03-25T00:00:00Z,Louisville,biologist,Human
Q1000203,Robert Mallet-Stevens,1886-03-24T00:00:00Z,8th arrondissement of Paris,production designer,Human
Q994181,Claude Charles Fauriel,1772-10-21T00:00:00Z,Saint-Étienne,writer,Human
Q994549,Wang Zhen,1867-12-04T00:00:00Z,Qingpu,businessperson,Human
Q990890,Ernie Kovacs,1919-01-23T00:00:00Z,Trenton,actor,Human
Q995219,Kyūkin Susukida,1877-05-19T00:00:00Z,Okayama Prefecture,writer,Human
